DATE,AFRIB,ALRCB,BFBLRIB,BLBLRCB,CEMENT,CIC,CPI,CRUDEBRUSD,DEPBANKSYS,DEPOIB,SDEPOIB,EXSITC0,EXSITC1,EXSITC2,EXSITC3,EXSITC4,EXSITC5,EXSITC6,EXSITC7,EXSITC8,EXSITC9,EXTOT,FIAQUA,FIXTOT,FIXECB,FIXEIB,FOLOPRO,FOSBPRO,FOSWPRO,IMSITC0,IMSITC1,IMSITC2,IMSITC3,IMSITC4,IMSITC5,IMSITC6,IMSITC7,IMSITC8,IMSITC9,IMTOT,IOSADMIN,IOSOTHER,IOSTOT,IPIELEC,IPIMFG,IPIMIN,IPITOT,JOBCREATE,LGC,LIC,LOANBS,LOANCB,LOANIB,LOANMB,MDTS,MSM1,MSM2,MSM3,MVIVA,PPIA,PPIB,PPIC,PPID,PPIE,PPITOT,QCS,RIVA,RIVO,SAVDEP,SDRIB,SLENE,SLMFG,SLNMET,SLPET,SLTEX,SLTRA,SLWOOD,SWIPRO,TOURIST,UERATE,USDEXC,WMVSMR,WMVSMRM,WMVSMVA,WRTS,WRTSAF,WRTSFNB,WRTSGRG,WRTSICE,WRTSNSS,WRTSOG,WRTSOHE,WSTIVO,WSTSAGRI,WSTSFEE,WSTSFNB,WSTSHHG,WSTSMES,GDPGR
Apr-14,5.38806875,4.5199,6.621875,6.533333333,18.24,97.8,109.9,99.74,1549546.974,351680.5785,31602.34589,2217.051378,375.575188,1621.803369,14995.98856,4153.190597,4857.762762,6108.634127,25203.27163,6199.89556,464.395499,66197.56867,41529.74529,753374.616,536310.0638,201233.9024,1358.69784,148.60836,813.32448,3245.695902,417.205344,1962.928227,9694.705739,466.906242,6047.320545,7308.02064,23433.47487,3683.70326,1228.380258,57488.34103,,,125.2928676,98.23273396,96.05411626,93.37649506,95.47469187,,98.5,99.6,1252118.803,948256.236,295386.792,8475.775,78320.24699,325494.8687,1469619.319,1486408.453,94.753,,,,,,,25172.81552,89.932,91.851,137092.9768,0.981875,,,,,,,,91039,2175.009,2.91,3.257865909,925.2975348,1217.415119,2513.322814,27546.41512,2182.459548,1508.621696,1630.720119,3197.704571,9044.718201,5620.953037,4029.033897,90.844,3518.309995,792.6378153,6605.364913,7082.219741,3409.910173,6.527700346
May-14,5.34888125,4.4651,6.621875,6.533333333,18.55,97.7,110,102.71,1553705.388,352281.358,31011.88968,2148.240165,328.717002,1522.161035,14307.43544,4341.255959,4727.778158,5705.221551,24790.16092,6454.168159,425.318736,64750.45712,43898.30043,752655.0015,531149.3091,204065.7233,1400.04414,197.85643,811.62271,3812.96116,366.439239,1894.053222,10324.65667,457.648603,5875.399169,7375.840423,24022.71216,3582.751317,1450.344594,59162.80656,,,125.2928676,101.364405,99.60808282,95.71491115,98.69560707,,97.5,99.4,1261100.933,952328.554,300068.214,8704.165,78582.91082,324030.8396,1476642.709,1495425.973,93.956,,,,,,,25172.81552,89.915,91.921,135260.3656,0.97553125,,,,,,,,93171,2266.417,2.82,3.22846,851.7460788,1267.154684,2515.019644,28321.42761,2266.889212,1567.394204,1633.2189,3280.203018,9303.736456,5770.056143,4152.01986,92.36,3449.731715,724.1965041,6525.768172,7299.562356,3493.486853,6.527700346
Jun-14,5.28836875,4.5356,6.621875,6.533333333,18.79,98.2,110.2,105.37,1564168.251,363678.2766,31247.33778,2107.86134,346.514611,1307.94941,13333.45041,3997.063648,4435.231725,5281.559096,23977.53799,6055.099672,359.974989,61202.24289,38896.44867,749064.4542,529391.1807,202914.4721,1242.50547,167.61002,698.58645,3620.084671,299.348754,1768.863801,10301.3807,424.545124,5525.966483,6863.9691,23701.40698,3451.340566,1163.446957,57120.35314,,,125.2928676,101.4625539,100.8828424,91.09157868,98.40245788,,97.8,98.9,1272438.55,959649.136,303937.594,8851.82,78949.45449,329259.8309,1479547.448,1496460.525,100.141,,,,,,,25172.81552,92.409,94.527,136128.2359,0.92825,,,,,,,,93506,2342.187,2.83,3.218416667,891.0342281,1267.747155,2547.279409,28281.78979,2208.004705,1581.0393,1624.884116,3214.506342,9357.6787,5777.247214,4178.847427,92.899,3509.434482,755.693231,6622.099914,7488.802952,3525.369635,6.527700346
Jul-14,5.41223125,4.6052,6.871875,6.776923077,18.72,98.3,110.3,98.17,1572290.683,363971.9511,31628.39319,2063.86498,345.786083,1241.278184,13242.85704,4292.805914,4442.806716,5350.683331,23781.43892,5916.54176,384.609179,61062.6721,39820.21784,749556.7821,531118.4851,202133.3253,1313.84261,286.07191,667.0227,3370.290533,329.418578,1993.645848,10616.95812,339.945235,5624.084914,7653.601782,22989.98945,3518.436017,1040.15635,57476.52682,,,129.6213321,101.349883,99.45446425,84.78560781,95.79900991,,97.3,99.7,1272985.06,957933.443,306314.073,8737.544,79244.70111,331856.7553,1489302.31,1506044.211,99.013,,,,,,,25300.64843,94.483,96.824,136394.7555,0.929275,,,,,,,,94790,2229.92,2.77,3.18424,884.0374123,1280.103849,2549.340882,28958.66534,2298.148043,1619.978204,1676.827131,3252.806675,9556.071191,5934.915617,4281.327795,91.261,3509.829313,802.5433364,6632.657434,7369.143901,3479.369159,5.628919832
Aug-14,5.4295625,4.6925,6.871875,6.786538462,18.71,99.2,110.5,95.96,1566259.479,370928.8375,31029.79847,2274.56362,336.623219,1318.579943,13274.54696,4163.119622,5004.694046,5755.062958,25073.602,6342.207796,347.106289,63890.10646,41825.28694,757173.6521,534264.8658,206440.1456,1310.98641,196.54486,755.61055,3877.515677,337.911692,1829.826698,9343.946217,289.703894,5675.597877,7840.833779,26091.61774,3427.450034,1305.347309,60019.75092,,,129.6213321,99.78172499,98.88170524,94.72619983,97.85698994,,97.9,99.7,1281944.816,963615.751,310040.791,8288.274,79946.98031,322962.381,1480834.241,1497171.281,96.048,,,,,,,25300.64843,93.133,95.278,134136.5848,0.9744,,,,,,,,99932,2273.271,2.7,3.178445238,890.1404478,1281.500712,2536.44662,29079.95468,2321.308793,1618.740297,1693.251925,3264.159103,9640.893073,6006.205141,4191.993631,92.046,3672.63292,847.6016965,6627.840176,7388.573908,3513.540427,5.628919832
Sep-14,5.4208375,4.72,6.871875,6.786538462,18.65,99,110.7,91.16,1580909.843,376788.8028,31257.45609,2250.05578,329.62236,1398.271491,13187.69978,4931.205763,4570.001424,5126.072613,26166.9099,6200.700821,342.182944,64502.72288,46290.20771,754002.5659,533505.1936,205095.2076,1382.18626,180.62526,815.08,3322.208566,345.171301,1811.696473,8017.182093,282.867713,5417.956679,8022.541961,23365.23505,3369.953109,1238.711371,55193.52431,,,129.6213321,97.55147155,101.0236786,92.914371,98.75789951,,97.8,100.4,1298116.662,974591.874,315696.512,7828.276,81058.39877,330415.5281,1492807.261,1506485.377,96.497,,,,,,,25300.64843,93.256,95.288,134290.6748,0.90716875,,,,,,,,92618,2233.545,2.64,3.21815,920.5960474,1285.323855,2536.632968,29347.33106,2293.449556,1625.880958,1720.125227,3466.132138,9623.381487,6022.748407,4249.659292,93.968,3744.487326,774.4185961,6752.852369,7514.340459,3627.810205,5.628919832
Oct-14,5.39716875,4.6735,6.871875,6.786538462,18.6,99.1,111.3,80.54,1597882.386,384327.759,30882.57958,2266.552649,377.661895,1361.53573,15111.98266,4459.045209,4911.728062,5344.430196,24512.59978,6303.646948,337.315676,64986.4988,47991.11679,768720.5646,543878.7452,208152.1808,1245.63179,196.8,777.69379,3885.595069,290.882455,1917.954255,11241.69466,516.465314,5599.51306,7801.954808,27706.40926,3625.355872,1317.834055,63903.65881,,,131.9654632,99.47743352,103.3849655,100.0622425,102.3175607,,98.5,99.7,1309557.616,980033.904,321829.767,7693.945,80975.15372,327548.613,1504906.798,1519719.987,95.682,,,,,,,27099.40995,95.32,97.071,132410.2466,0.93220625,,,,,,,,94706,2247.666,2.64,3.268788095,877.7553995,1258.659952,2572.994306,29381.48965,2389.042968,1623.094761,1658.350115,3448.845907,9690.659884,5885.055899,4331.143425,95.048,3587.111317,797.2287675,6812.617043,7595.363856,3560.777104,5.655575406
Nov-14,5.4401875,4.6491,6.871875,6.786538462,18.52,99.1,111.9,66.15,1616715.644,391841.2368,30876.21961,2103.281134,369.172041,1304.463,12725.54045,3743.102515,4726.86079,5789.395303,26217.98399,6340.898754,270.232994,63590.93097,48629.51978,778584.4916,546773.399,215961.0583,1205.31179,190.00866,765.61713,3342.400973,337.841596,1448.381575,6945.013292,390.948829,5384.235381,7323.639698,22826.96157,3516.443696,1083.237527,52599.10414,,,131.9654632,95.64835152,99.06540932,102.8750656,99.84495983,,97.9,100.5,1320194.794,985658.053,326882.587,7654.154,80625.78891,330932.8311,1517095.952,1530728.009,95.327,,,,,,,27099.40995,95.879,97.436,131721.4342,0.92594375,,,,,,,,91228,2130.022,2.63,3.34405,862.4483384,1255.473897,2569.004027,29474.0457,2372.326705,1666.326104,1692.366716,3389.28636,9745.842252,5946.249489,4303.872134,94.103,3639.023828,799.4122717,6777.348463,7552.653921,3586.614877,5.655575406
Dec-14,5.40451875,4.6715,6.871875,6.786538462,18.57,99.6,111.8,53.27,1645907.339,398041.3987,32022.73914,2278.736181,349.766449,1537.336972,13756.9871,4147.798324,5133.818954,6151.12333,27039.47411,6608.836435,355.846344,67359.7242,49235.45997,779780.8579,549764.4693,215534.3255,1072.37134,163.13386,760.52848,3858.698029,357.237229,1739.75071,8365.756823,591.055381,5372.099974,8185.914695,24951.51321,4061.00148,974.162624,58457.19015,,,131.9654632,97.18113313,104.6827088,104.3257834,104.1817162,,97.7,101,1339718.031,996700.845,335592.416,7424.77,82353.76914,346415.8569,1544160,1557612.315,93.822,,,,,,,27099.40995,100.609,102.263,134931.3683,0.932525,,,,,,,,95692,2447.845,3.11,3.480272727,876.8196967,1354.846464,2587.528419,30469.85089,2424.457326,1733.804831,1750.620853,3464.22151,10165.36263,6170.902785,4397.13361,95.28,3601.766423,788.1019277,6886.600227,8221.413421,3660.531144,5.655575406
Jan-15,5.257817647,4.64,6.870588235,6.786538462,18.6,100.2,110.6,48.24,1647822.481,403649.0694,32787.02284,2135.105038,397.276218,1511.537612,12371.92083,3372.559306,4643.858298,5734.581834,25508.53353,6878.414631,417.613338,62971.40064,48560.78104,785880.029,551120.3849,221413.3781,921.32168,84.133,561.35168,3775.777748,355.399766,1952.102777,5503.082027,583.030967,5329.661564,8609.461055,24072.46639,3595.473247,864.829603,54641.28514,98.01674477,97.5847726,98.5,98.01299124,99.03533786,107.2356773,101.0288898,39.4,98.9,100.3,1344349.644,993638.852,343513.603,7197.189,83018.50218,346300.435,1545765.7,1557187.693,98.641,103.2537961,103.1358885,101.5267176,102.0264317,97.37080689,101.8590998,28740.79374,101.002,102.422,137074.4143,0.92800625,24078558.95,88406815.3,10694705.43,26107893.72,1425342.685,6693497.052,4845621.953,98873,2291.603,3.12,3.583511905,847.1161705,1338.959514,2652.332239,30802.53589,2455.246742,1702.394735,1706.589431,3557.423746,10289.45805,6231.372366,4483.318065,97.433,3628.34411,763.7192909,7315.893364,7977.686709,3739.172308,5.895246433
Feb-15,5.310829412,4.6682,6.870588235,6.786538462,18.58,99.8,109.9,49.76,1653862.484,411571.0538,33475.26446,1821.181716,276.076382,1152.710844,10336.50402,2894.974975,4201.618737,4544.357076,21426.01083,5500.74223,319.602922,52473.77973,46233.4318,793190.8065,555039.3341,225016.7677,824.71862,116.549,406.95762,3255.047678,385.036581,1554.076967,7420.150708,511.774767,4937.575058,6202.944948,20519.36939,2877.526241,980.469545,48643.97188,98.01674477,97.5847726,98.5,88.74609773,89.00452155,96.26192973,90.81159021,39.4,98.9,99.8,1349618.581,993914.674,348472.606,7231.301,79774.82216,351432.0498,1552127.203,1564038.124,90.417,103.0368764,112.0789779,101.3358779,102.2907489,94.10698096,102.3483366,28740.79374,98.107,99.722,139031.2809,0.922175,22995320.11,81311523.78,10158985.78,22928375.59,1411717.642,5897612.346,4712193.405,88298,1949.016,3.17,3.592640625,775.5548176,1283.231493,2352.40782,30432.52132,2442.307162,1668.767212,1689.937361,3554.807417,10254.78523,6230.446663,4226.813378,93.579,3491.941961,759.917885,6829.445682,7621.536742,3430.583797,5.895246433
Mar-15,5.216405882,4.6565,6.870588235,6.786538462,18.63,100.5,110.9,47.6,1686919.493,425517.3027,33400.15179,2210.867191,392.184126,1823.185801,10979.54571,3571.410433,5313.387652,5974.542136,28056.83659,6908.376301,280.497069,65510.83301,45549.84529,802915.1759,554691.2564,236025.1787,1412.15285,174.209,740.48985,3562.183291,361.692681,2081.300606,7717.05746,785.017024,6177.612115,7564.578673,25195.13301,3686.28688,1476.226198,58607.08794,98.01674477,97.5847726,98.5,104.1089376,99.18202223,107.7443087,101.6600192,39.4,99.8,101.1,1361907.249,1001684.916,352960.87,7261.463,85806.84422,360340.5264,1583077.523,1592558.67,105.331,103.0368764,106.8524971,100.8587786,102.9955947,97.73345422,101.5655577,28740.79374,101.012,103.158,138643.7022,0.8276375,25824082.71,91262581.85,11332284.58,25480545.76,1496257.92,6458623.008,5431793.461,85873,2242.077,3.02,3.680875,1059.872756,1305.014826,2936.73874,31034.21459,2513.45752,1729.178843,1719.200244,3612.568825,10436.69362,6336.058625,4319.711531,99.982,3463.863129,821.2016845,6901.865886,8168.00829,3660.912897,5.895246433
Apr-15,5.255347059,4.6508,6.870588235,6.786538462,19.56,99.8,111.9,59.63,1681270.025,426464.89,33791.11176,2130.335665,371.875123,1550.660636,8788.151293,3351.252396,4987.163211,6840.174078,24988.05264,6746.273655,292.824731,60046.76343,43162.89306,810101.6601,555992.6112,241110.7259,1279.93712,156.891,709.70812,3570.287439,374.389259,1573.065892,5948.597572,399.428976,5548.2089,7672.763473,23505.26375,3901.31527,1214.399851,53707.72038,99.7640403,95.34896366,98.1,101.1577704,97.00673105,96.05061981,97.04095038,43.5,98.5,100.8,1362081.211,999650.769,355270.827,7159.615,81657.61916,351905.5396,1572159.323,1583131.693,95.946,99.78308026,114.0534262,99.61832061,100.7048458,97.91477788,100.8806262,27239.13866,96.714,96.872,139692.9224,0.8186375,22692552.3,87956789.11,10725396.29,23469545.92,1464915.099,6356490.413,4895632.143,66554,2071.922,2.97,3.635636364,891.8968963,1216.672829,2528.875738,29867.64333,2471.429137,1682.510413,1668.108294,3489.321874,9762.431249,6212.663304,4211.247917,96.109,3480.689621,757.0045284,6811.875539,7638.059542,3659.450486,5.000299984
May-15,5.1718,4.5919,6.870588235,6.786538462,19.71,99.4,112.3,60.3,1681634.357,428516.6168,33422.27998,2086.501793,344.675987,1588.497916,9809.745233,4092.63579,4656.944693,6058.823607,25049.00099,6406.5929,326.05267,60419.47158,37008.45881,818570.2319,558535.2586,245161.7599,1257.10602,135.416,768.79402,3586.721496,311.63559,1605.502313,7001.78446,527.465373,5741.547254,6984.495292,23871.5599,4316.426243,1129.75664,55076.89456,99.7640403,95.34896366,98.1,102.587036,99.45091367,103.5039212,100.6770583,43.5,99.6,99.4,1373658.808,1006891.134,359649.315,7118.359,83223.40656,352321.2607,1567577.178,1579862.425,99.442,99.13232104,109.9883856,98.28244275,101.3215859,98.91205802,99.41291585,27239.13866,95.861,95.525,133983.9881,0.855066667,21062013.91,85596104.53,10223371.32,23291908.01,1405730.376,6117063.967,5001663.787,85242,2118.89,3.08,3.603631579,870.6461649,1310.47375,2586.423824,30380.20036,2502.343558,1686.870512,1729.661408,3414.13959,10095.86911,6365.083717,4215.413997,101.006,3681.879338,780.3597075,6959.980978,7832.705808,3618.675538,5.000299984
Jun-15,5.169929412,4.5418,6.870588235,6.786538462,19.68,99.6,113,59.47,1686732.614,426334.8476,34512.82111,2183.226352,349.763108,1540.041976,9510.474837,4800.445861,5060.824642,6490.685203,27203.08084,6825.645727,345.704358,64309.8929,36066.39829,815105.0806,557344.3838,245090.6971,1199.40252,155.799,669.03452,3671.422585,329.94975,1870.921921,6507.178423,604.765253,6215.224669,7692.556694,23798.75957,4556.013806,1252.162909,56498.95558,99.7640403,95.34896366,98.1,99.09197672,102.5646316,96.87521165,100.9049149,43.5,99.8,99.8,1387646.165,1016456.455,364124.736,7064.974,83178.33985,360586.3441,1574349.84,1584443.241,103.646,101.626898,94.07665505,99.14122137,100.969163,100.7252947,99.02152642,27239.13866,97.953,97.887,136936.8159,0.822666667,23050160.13,90710635.69,10507452.89,24436680.26,1488930.709,6566248.789,5019058.71,83530,1893.792,3.17,3.739081818,883.5485801,1363.607017,2627.805031,30325.85933,2474.244904,1703.977139,1749.935138,3254.582051,10189.38234,6252.470658,4334.246765,100.295,3784.650182,826.7605397,7159.472918,8178.3892,3549.178073,5.000299984
Jul-15,5.149223529,4.5196,6.870588235,6.786538462,19.69,98.9,113.9,47.12,1648437.627,394315.225,33652.27325,2190.727836,369.653188,2023.817933,9480.580057,4378.630918,5285.878878,5499.804895,26882.16463,6832.453283,375.374037,63319.08565,35401.24602,791735.5583,557012.1428,221312.0279,1267.51378,163.579,754.98678,3563.16526,378.932333,1880.3826,10124.61164,620.993908,5890.077502,7776.653179,25225.3242,4167.238034,1202.968652,60830.34731,97.4947252,101.4437334,100.4,100.160741,100.5704955,100.0812285,100.4204174,48.1,100,100.3,1395614.931,1020486.833,368148.745,6979.353,82746.67313,347180.8654,1560912.98,1570074.16,101.683,99.89154013,94.30894309,99.33206107,98.94273128,100.2719855,98.92367906,28834.15207,99.182,98.445,134986.29,0.817333333,23930970.06,87810250.41,10481003.25,23517572.45,1495665.639,6314708.916,4911858.387,83135,2216.049,3.24,3.801056818,891.4607918,1318.497387,2632.273069,30670.38646,2620.130191,1761.234791,1696.355805,3363.439551,10209.83335,6276.898708,4385.4472,97.796,3657.082934,795.6839857,7097.534497,8035.335638,3504.729388,4.820982296
Aug-15,5.191535294,4.4894,6.870588235,6.786538462,19.69,99.8,113.9,49.2,1652755.228,391223.7638,33125.92632,2346.906755,421.32919,1857.193996,9499.443739,4257.937162,5030.541296,6331.048163,29155.39276,7355.169642,317.6502,66572.6129,42420.01182,791706.1019,552032.501,226257.4577,1338.98357,150.843,734.28157,3660.877845,353.298139,1833.804411,7332.560837,471.687868,5662.256545,7328.035262,24332.91277,3965.104826,1392.143373,56332.68187,97.4947252,101.4437334,100.4,102.0364211,100.3891405,91.26832631,98.20555753,48.1,99.6,99.1,1412723.62,1032800.011,373021.289,6902.32,83700.22519,351492.8793,1561341.621,1571522.273,99.919,94.90238612,89.89547038,99.23664122,98.59030837,101.7225748,98.1409002,28834.15207,98.24,97.861,134708.041,0.817113333,26448581.98,93258945.77,10934014.35,23346600.8,1507801.889,6544400.581,5047248.185,81302,2182.536,3.2,4.060075,902.6425389,1347.706418,2618.437422,30910.67911,2599.520711,1800.208151,1779.021918,3457.129306,10163.17813,6422.184667,4325.110968,99.926,3598.714655,843.0003997,7172.518266,8104.71219,3647.476848,4.820982296
Sep-15,5.180482353,4.4659,6.870588235,6.786538462,19.54,100.2,113.6,45.09,1675578.695,394825.4609,33909.36822,2529.564212,364.186336,1942.641407,10488.02539,4616.513057,5358.196754,6788.982682,30378.58144,7323.0589,362.537778,70152.28796,40051.33204,793006.5466,550467.6528,230473.0548,1370.16552,214.027,814.58552,4048.832938,379.81948,2096.047376,6880.116581,398.751942,6030.27348,7729.282866,27130.61,4611.456737,1198.184791,60503.37619,97.4947252,101.4437334,100.4,100.1146889,103.4011187,96.82709894,101.531373,48.1,100.4,100,1423986.748,1039465.61,377751.55,6769.588,85884.71144,357983.8837,1581305.817,1593104.172,101.927,95.87852495,93.49593496,100.3816794,98.50220264,101.631913,99.41291585,28834.15207,99.175,98.709,136575.5539,0.760042857,28134481.29,95016402.62,11635387.4,23460287.25,1470993.875,6467160.829,5299166.086,86166,2084.339,3.3,4.311675,912.4049535,1297.78293,2608.803178,31156.28508,2558.455637,1751.314008,1896.732389,3681.773575,10191.92402,6388.317489,4321.856227,104.374,3917.085097,826.1789207,7278.053607,8397.377158,3894.650281,4.820982296
Oct-15,5.180411765,4.5135,6.870588235,6.786538462,19.53,100.5,114.1,46.59,1661846.608,391778.3107,33692.34937,2693.041547,465.700101,2250.253339,12394.30527,4645.600255,5810.779317,7813.917529,31082.32038,8220.405084,365.086796,75741.40962,42885.90812,788309.9051,546443.8088,231777.4133,1274.28642,191.745,730.70142,4374.691473,472.512536,2086.32675,8034.005776,742.211598,6068.098378,7906.454846,28092.06329,4768.670977,1090.750413,63635.78604,104.7244897,105.6225303,103.1,103.7844305,106.3145355,100.1156437,104.5891002,38.2,101.4,99.9,1429181.725,1039755.173,382674.282,6752.27,85756.63815,351276.1415,1575491.571,1585169.964,101.44,100.9761388,97.32868757,100.5725191,98.59030837,102.9011786,100.3913894,30128.93834,101.688,101.052,135331.4984,0.70695,28396259.66,96134447.71,11302502.49,23284733.75,1463081.88,6634887.546,5490559.188,87182,2082.866,3.28,4.26805,918.9762009,1313.538943,2693.104831,31362.29056,2670.560746,1759.767645,1786.846578,3676.317377,10317.27702,6342.18341,4433.940623,104.089,3768.138762,809.8390413,7411.429407,8409.924604,3754.064442,4.710699995
Nov-15,5.216017647,4.5069,6.870588235,6.786538462,19.48,100.5,114.8,41.65,1670005.325,390211.4778,33665.96511,2396.613357,437.989506,2007.014306,12663.80032,4014.633203,4994.122825,6519.566359,26953.95392,7254.171508,321.583834,67563.44914,42832.22579,782884.4605,539732.9217,233190.9578,1059.9025,145.336,687.4955,3798.52207,451.43105,1758.464014,6359.982335,600.685688,5866.367561,6927.888033,25567.65938,4745.486194,1308.451126,57384.93745,104.7244897,105.6225303,103.1,97.59377863,100.0262791,98.74607432,99.54361826,38.2,101.9,99.6,1431388.512,1039615.41,384985.678,6787.424,84911.3271,352369.0498,1583959.753,1592321.531,99.734,98.69848156,91.8699187,100.2862595,97.7092511,103.1731641,99.41291585,30128.93834,102.834,101.825,134484.4047,0.742192857,27110712.47,91024927.05,11071251.75,21598956.59,1486521.055,6639273.639,5312171.963,82327,2004.694,3.21,4.308625,883.7096963,1329.180092,2631.473321,31629.03571,2688.545624,1796.763125,1874.838934,3632.931237,10405.37971,6439.132714,4414.127665,101.677,3679.040996,816.6293661,7197.508801,8303.955954,3669.527848,4.710699995
Dec-15,5.204664706,4.54,6.870588235,6.786538462,19.48,100.8,114.8,37.04,1682534.055,399320.7435,33989.32121,2645.829834,415.655328,1962.488494,9553.016792,3866.885093,5330.564909,6548.793277,29410.86133,8233.98202,306.019306,68274.09639,46292.7157,789428.4159,542629.5823,237933.7921,1015.22224,167.923,622.33224,4475.945042,393.565143,2195.639286,6318.989465,725.10181,6269.122952,7234.213055,25756.26127,5256.302674,1290.252459,59915.39316,104.7244897,105.6225303,103.1,102.6051302,103.0547995,105.2899599,103.5868704,38.2,101.2,99.8,1445104.673,1048345.558,389837.481,6921.634,87740.91047,360502.9425,1595853.757,1603938.035,101.873,100.3253796,93.49593496,99.04580153,97.62114537,103.4451496,98.72798434,30128.93834,108.231,106.521,135590.6659,0.740292857,27739752.14,89649562.8,11280916.13,21317298.78,1522621.201,6187181.514,5298303.255,90221,2583.467,3.43,4.281069048,849.2248613,1399.848885,2655.20928,32928.18194,2762.767862,1893.075463,1822.190251,3623.332988,10846.3703,6853.285727,4743.9502,103.733,3666.834766,785.1132352,7630.357566,8622.736622,3776.432832,4.710699995
Jan-16,5.238470588,4.5575,6.872941176,6.792307692,19.46,101.9,114.5,33.62,1670070.241,392187.3105,34549.7534,2428.684025,428.547008,1862.30375,8282.050937,3614.97345,4856.385079,5529.085222,26701.77395,7821.516341,325.494598,61850.81436,39765.5404,780698.2326,545129.1966,226983.3174,1134.37493,171.102,587.54893,4163.593028,355.824054,2261.737932,5126.697535,360.02349,5864.862336,7309.680287,25197.14542,4511.453702,1304.186031,56455.20381,102.5582678,101.4775141,103.3,105.545,103.2046818,106.9270586,104.2951111,33.1,100.5,99.3,1447237.537,1048645.261,391647.309,6944.967,86602.84678,363454.2701,1587778.994,1597275.307,95.622,103.9045553,77.70034843,98.66412214,97.79735683,102.4478694,97.35812133,31941.17039,109.116,107.164,136539.8901,0.723873333,26784940.62,88575413.22,11582496.34,21322045.4,1554460.775,6783512.732,5406473.826,151496,2376.166,3.422740923,4.348052632,829.1567927,1362.33122,2732.435888,33096.17891,2674.743051,1841.667139,1874.647138,3755.200398,11022.0879,6756.81635,4774.955348,104.594,3670.920402,763.1141123,7799.396544,8474.135007,3841.940752,4.277436421
Feb-16,5.255547059,4.5746,6.883529412,6.798461538,19.46,102,114.5,33.75,1682026.61,392908.2091,35422.70168,2117.385997,343.546067,1712.353212,8257.673948,3098.832655,4703.367624,5590.717358,24077.69775,6493.149661,321.932156,56716.65643,37540.96067,789056.1914,548562.8766,231366.711,925.58128,139.48,553.39828,3537.151419,350.364117,1520.726406,4814.876028,491.473035,5318.676627,6029.133302,22843.30103,3662.628472,797.613663,49365.9441,102.5582678,101.4775141,103.3,98.043,92.8807713,98.4480494,94.62154992,33.1,101,98.7,1449799.407,1048290.086,394697.758,6811.563,83242.19014,366985.329,1603038.206,1612464.262,89.093,107.3752711,80.95238095,98.09160305,97.97356828,102.3572076,97.45596869,31941.17039,107.794,105.663,139022.1484,0.7156,25402955.44,82511365.47,10536927.61,20130263.34,1544357.834,5672790.024,5032806.678,122392,2091.098,3.444124788,4.185861111,763.1079675,1287.720557,2353.919475,32820.24272,2667.299459,1828.503508,1868.624475,3796.142347,11022.03302,6719.242549,4530.204827,100.71,3516.668745,765.4319135,7364.129792,8163.543284,3620.036722,4.277436421
Mar-16,5.243827778,4.5838,6.889411765,6.802307692,19.4,101.8,113.8,38.34,1679337.175,396797.6961,35568.87086,2501.151056,446.532323,1939.150572,9155.887492,3816.738332,5580.29403,6506.081531,28816.59591,7482.288818,310.269203,66554.98927,35748.98747,796726.9524,552669.8013,235155.2774,1501.87569,201.966,797.24269,4143.094034,425.925199,2072.995562,4914.321925,537.380779,6306.570684,6637.408035,25208.01968,4321.211689,824.060197,55390.98778,102.5582678,101.4775141,103.3,112.104,103.6941035,104.0267827,104.3339345,33.1,100.7,99,1449419.85,1045576.366,397093.899,6749.585,89453.18234,354187.046,1604254.217,1613189.958,102.748,111.6052061,80.25551684,97.99618321,97.88546256,102.2665458,97.55381605,31941.17039,110.398,109.378,138981.5863,0.740321429,27899183,92740724.1,11997957.27,23112184.43,1668086.319,6517414.843,5637226.242,128833,2198.716,3.463583092,4.076804348,984.8847577,1296.719293,2861.619678,33631.46952,2714.574947,1885.08634,1874.007964,3885.484281,11333.8165,6863.09549,4686.931407,108.921,3482.425713,839.8154002,7544.49659,8845.681234,3736.919396,4.277436421
Apr-16,5.167655556,4.5796,6.895294118,6.800769231,19.35,101.4,114.3,45.92,1671022.029,395901.0381,35583.25121,2362.982892,432.452248,1614.720328,8997.875822,3656.763898,5102.911154,5761.683123,26030.19521,7076.342611,283.266968,61319.19425,34316.32481,806073.7953,560902.2374,235976.4782,1272.85445,198.228,617.67245,3558.230699,444.5678,1782.98414,4722.646615,481.757717,6174.944035,6755.148715,23144.45262,4384.543022,836.354402,52285.62977,104.6240467,100.2266954,103.7,110.704,99.45169617,97.69148602,99.75344361,33.3,100.5,98.2,1447776.69,1042467.768,398460.467,6848.455,84632.22051,348627.8203,1601667.162,1611143.386,90.469,114.7505423,80.25551684,98.28244275,96.82819383,104.4424297,98.04305284,30427.27352,103.742,102.5,139180.5766,0.675413333,24576582.97,86157453.34,11459972.31,20779580.11,1568075.853,6041679.966,5188552.552,132016,2101.28,3.485472089,3.904461905,880.6568057,1236.693525,2645.054079,32135.33757,2659.872865,1828.41257,1802.5994,3741.630723,10474.6708,6708.682162,4525.9826,104.339,3472.300338,769.6085778,7317.918112,8112.14306,3810.289146,4.166433606
